LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Rank,D_Score,E_Score,Penalty,Score,HB,PH,FX,PB,SR,VT,BB,UB,index
WU,Sing Fen,w,TPE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",144.0,2.3,5.833,,8.133,,,,,,12.7,,8.133,11575
MACIAS,Sira,w,ARG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",96.0,4.5,7.533,,12.033,,,12.033,,,12.766,,12.733,6293
DU,Siyu,w,CHN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",16.0,4.1,7.933,,12.033,,,12.033,,,13.1,,14.099499999999999,2568
BLAKELY,Skye,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",5.0,6.2,7.1,,13.3,,,13.6,,,,13.5165,12.566,1113
MICALLEF,Sofia,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",17.0,4.4,7.1,0.0,11.5,,,12.050000000000002,,,12.833333333333334,11.9375,12.0,6921
SAPORITA,Sofia,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",19.0,4.7,6.75,0.0,11.45,,,9.3,,,11.6,11.45,9.6,9260
HEGGEMSNES,Sofus,m,NOR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",23.0,4.7,8.066,,12.766,13.110125,12.1398,13.163499999999999,13.373,13.086400000000001,14.1998,,,3887
PILAKOURIS,Sokratis,m,CYP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",9.0,5.9,8.233,,14.133,,,11.95,11.2,14.284888888888888,12.933,,,8332
SHIN,Solyi,w,KOR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",55.0,5.0,7.8,,12.8,,,,,,,,12.8,9599
ARTAMONOVA,Sona,w,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",22.0,4.8,7.3,,12.1,,,11.849499999999999,,,12.3,12.383,11.566,517
O FLAHERTY,Sophie,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",20.0,4.7,7.1,0.0,11.8,,,,,,,,11.8,7773
SCHEDER,Sophie Celina,w,GER,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",43.0,4.1,5.233,,9.333,,,,,,,9.333,13.583,9334
GKINIS,Stavros,m,GRE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",105.0,5.8,6.266,,12.066,12.5,6.966,12.666,13.066,12.610666666666667,12.833,,,3448
SIEGENTHALER,Stefanie,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",119.0,3.4,4.233,,7.633,,,11.983,,,12.166,7.633,12.833,9600
PATRON,Stefano,m,ITA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",34.0,5.2,7.966,,13.166,13.466,11.366,13.166,13.733,,13.83,,,8077
TSOLAKIDIS,Stefanos,m,GRE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",61.0,6.1,7.466,,13.566,9.533,11.349499999999999,12.266,12.882750000000001,11.466,12.733,,,10772
DIAZ,Stella,w,PUR,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",18.0,4.4,6.1,,10.5,,,11.2,,,12.2,11.25,12.016666666666667,2377
NEDOROSCIK,Stephen,m,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",5.0,6.2,8.2,,14.4,,14.816500000000001,,,,,,,7598
KIM,Subeen,w,KOR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",32.0,4.5,6.0,,10.5,,,,,,,,10.5,5054
RYU,Sunghyun,m,KOR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",6.0,5.9,8.3,,14.2,13.511000000000001,12.688666666666668,14.192999999999998,14.02375,13.566333333333333,14.322000000000001,,,9069
BARROS,Sydney,w,PUR,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",13.0,5.2,6.75,,11.95,,,11.95,,,,,,898
TURNER,Sydney,w,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",21.0,5.4,7.466,,12.866,,,12.775,,,6.425,12.658,12.633,10820
BATORI,Szabolcs,m,HUN,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",117.0,5.1,6.666,,11.766,,12.35,11.283000000000001,,10.35,13.6,,,927
Batori,Szabolcs,m,HUN,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",22.0,5.2,7.5,,12.7,,,12.7,,12.05,,,,1415
SERHANI,Taha,m,SUI,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",23.0,5.9,7.8,,13.7,13.608,11.960999999999999,13.616333333333332,14.204,,9.144333333333334,,,9522
SUGINO,Takaaki,m,JPN,1-4 Mar 2023,World Cup,final,"Doha, Qatar",5.0,5.9,7.933,,13.833,11.633,14.7165,13.6995,,,,,,10000
KITAZONO,Takeru,m,JPN,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",28.0,5.5,7.333,0.2,12.633,13.499500000000001,12.8,12.633,10.033,11.766,,,,5176
ONOSHIMA,Takumi,m,BEL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",39.0,5.6,7.966,,13.566,12.849499999999999,12.033000000000001,13.644,13.533,12.954999999999998,13.788333333333334,,,7864
Onoshima,Takumi,m,BEL,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",10.0,5.7,7.95,,13.65,,9.2,13.65,,,,,,7981
BESSIT,Tamsyn Sanchez,w,RSA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",33.0,4.4,6.0,,10.4,,,11.466,,,11.7,10.4,8.9,1057
DONNELLY,Tara,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",12.0,4.5,7.25,0.0,11.75,,,11.4,,,12.27857142857143,11.233333333333334,10.933333333333332,2508
STEFANOVIC,Tara,w,SRB,25-28 May 2023,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",30.0,3.5,1.566,0.1,4.966,,,10.233,,,12.083,4.966,,9911
Stefanovic,Tara,w,,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",31.0,3.9,0.9,,4.8,,,9.8,,,12.133,4.8,,10142
VELLA CLARK,Tara,w,MLT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",115.0,4.4,6.133,,10.533,,,10.788666666666666,,,11.916250000000002,10.699666666666666,8.677333333333333,11113
KANERVA,Tarmo,m,FIN,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",81.0,4.3,7.933,,12.233,12.233,12.283000000000001,13.3,12.4,12.7165,13.466,,,4682
KANERVA,Tarmo Tuomas,m,FIN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",50.0,5.1,7.7,,12.8,11.8,12.366,12.8,12.266,12.633,13.133,,,4690
BACHURINA,Tatiana,w,CYP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",92.0,4.7,6.433,,11.133,,,10.94575,,,11.6415,11.049750000000001,11.10825,730
CHRISTOPULOS,Taylor Troy,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",48.0,5.8,7.1,,12.9,13.096499999999999,,12.9,11.766,13.366,14.46,,,1770
BELAK,Teja,w,SLO,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",99.0,5.0,7.566,,12.566,,,,,,12.510666666666665,,,951
TRIFONOV,Teodor,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",55.0,5.5,7.633,,13.133,11.95,11.983,13.133,12.0165,11.9665,13.266,,,10661
MIWA,Teppei,m,JPN,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",48.0,4.9,6.566,0.4,11.066,,,11.066,11.7,13.2,,,,7035
ADALSTEINSDOTTIR,Thelma,w,ISL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",69.0,4.7,7.0,0.1,11.6,,,11.377333333333333,,,12.232999999999999,11.666333333333332,11.666333333333332,209
OCHANA,Theo Amari,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",21.0,4.7,8.0,0.0,12.7,11.15,11.625,12.75,11.024999999999999,12.475000000000001,13.2,,,7782
DIALLO,Thierno,m,ESP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",88.0,4.9,7.5,,12.4,12.85825,13.505333333333335,13.383,14.123571428571427,12.644333333333334,13.7,,,2340
Diallo,Thierno,m,ESP,1-4 Jun 2023,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",9.0,5.7,7.4,0.1,13.0,12.8,13.350000000000001,13.0,13.875,12.975,,,,2647
JONES,Thomas,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",29.0,5.2,7.1,0.0,12.3,11.925,9.175,12.350000000000001,12.0,12.25,14.059999999999999,,,4505
ROBERTS,Thomas,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",11.0,3.6,8.95,0.0,12.55,12.55,7.6,,12.25,12.2,12.5,,,8876
KORENT,Tijana,w,CRO,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",52.0,4.2,8.533,,12.733,,,,,,12.988666666666669,,,5250
Korent,Tijana,w,CRO,8-11 Jun 2023,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",4.0,4.0,8.866,,12.866,,,,,,12.9745,,,5717
SURINTORNTA,Tikumporn,m,THA,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",39.0,5.9,5.333,0.3,10.933,,,10.933,,12.133,13.6665,,,10046
WRIGHT,Tilly,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",4.0,4.9,8.05,0.0,12.95,,,12.25,,,12.5,12.675,11.9,11558
RANDEGGER,Tim,m,SUI,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",18.0,5.5,8.166,,13.666,,12.8,13.666,,,14.16,,,8678
SRBIC,Tin,m,CRO,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",46.0,5.7,7.5,,13.2,13.725555555555555,,,,,,,,9877
Srbic,Tin,m,CRO,8-11 Jun 2023,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",3.0,6.0,8.166,,14.166,14.058,,,,,,,,10140
ZELCIC,Tina,w,CRO,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",61.0,4.6,6.433,,11.033,,,,,,,11.918600000000001,,11819
Zelcic,Tina,w,CRO,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",1.0,4.6,8.266,,12.866,,,,,,,12.766,,11935
VOLLEMAN,Tisha,w,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",15.0,4.6,7.733,,12.333,,,12.881,,,10.4866,12.088666666666667,13.069000000000003,11263
VOLLEMAN,Tisha Manouk Gijs,w,NED,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",18.0,4.1,6.366,,10.466,,,12.821,,,12.85,11.349499999999999,12.977666666666666,11289
KUZMICKAS,Titas,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",88.0,4.0,8.4,,12.4,11.133,4.2,12.4,12.466,11.366,9.833,,,5643
KYSSELEF,Tjasa,w,SLO,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",26.0,4.6,8.533,,13.133,,,,,,12.866499999999998,,,5693
Kysselef,Tjasa,w,SLO,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",26.0,3.8,6.166,,9.966,,,,,,,9.9165,,5750
SCHULTZE,Tom,m,GE2,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",25.0,5.5,7.85,,13.35,,,13.35,,13.683,13.749666666666668,,,9381
Schultze,Tom,m,GER,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",30.0,5.1,5.25,,10.35,,,10.35,,13.375,13.725000000000001,,,10098
MODOIANU ZSEDER,Toma,m,ROU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",94.0,4.8,7.266,,12.066,12.033000000000001,11.533,,,13.616499999999998,,,,7061
MODOIANU ZSEDER,Toma Roland,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",85.0,5.0,7.466,,12.466,12.733,10.5165,,,13.4495,,,,7067
FLORENCIO,Tomas,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",32.0,5.5,7.8,0.1,13.2,13.45,11.9,13.2,12.8,13.25,6.975,,,2965
KUZMICKAS,Tomas,m,LTU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",95.0,5.2,7.633,0.3,12.533,12.633,11.811,12.921999999999999,12.92475,12.455333333333334,13.188666666666668,,,5649
Kuzmickas,Tomas,m,,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",20.0,5.0,8.05,,13.05,13.133,,13.05,13.5,,,,,5746
HENDRICKS,Tommera,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",7.0,4.4,7.4,0.0,11.8,,,11.125,,,12.875,11.616666666666667,10.925,3921
PAULSSON,Tonya,w,SWE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",120.0,4.6,5.866,,10.466,,,11.9064,,,13.091249999999999,12.0262,12.859399999999999,8084
RAMDHANY,Trisna,m,INA,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",32.0,5.0,6.766,,11.766,,,11.766,9.266,10.4,11.833,,,8655
HASEGAWA,Tsuyoshi,m,JPN,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",9.0,5.6,8.45,,14.05,13.85,13.55,14.05,14.350000000000001,13.1,6.95,,,3798
MATTIS,Tyesha,w,JAM,24-28 Jun 2023,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",13.0,5.0,6.0,,11.0,,,10.95,,,12.875,11.116666666666667,12.783333333333333,6683
BULL,Tyson,m,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",8.0,5.9,7.866,,13.766,13.8955,12.5,,13.460999999999999,,,,,1321
BIKINAITE,Ula,w,LTU,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",57.0,4.3,7.333,,11.633,,,9.849499999999999,,,12.283000000000001,9.849499999999999,9.95,1083
ASHIKAWA,Urara,w,JPN,23-26 Feb 2023,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",2.0,5.8,8.266,,14.066,,,12.666,,,,13.599499999999999,,523
ZEIDEL,Uri,m,ISR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",124.0,5.0,6.6,,11.6,11.937249999999999,12.187249999999999,12.479800000000001,12.2864,12.954,11.309428571428572,,,11790
Zeidel,Uri,m,ISR,1-4 Jun 2023,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",7.0,5.3,7.3,,12.6,,,13.05,13.5,12.4,,,,11930
ERKHEMBAYAR,Usukhbayar,m,MGL,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",26.0,5.4,7.833,0.1,13.133,11.3995,12.5165,12.866499999999998,11.7495,11.5165,13.541500000000001,,,2770
JURAEV,Utkirbek,m,UZB,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",71.0,4.0,9.0,,13.0,12.832999999999998,13.421999999999999,12.544333333333332,12.732999999999999,,,,,4550
DAVTYAN,Vahagn,m,ARM,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",6.0,6.0,8.533,,14.533,,,,,14.613,,,,2165
BROSTELLA,Valentina,w,PAN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",21.0,4.2,7.35,0.1,11.45,,,11.45,,,,,9.8,1279
GEORGIEVA,Valentina,w,BUL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",83.0,5.1,5.933,,11.033,,,11.033,,,13.433,11.033,10.266,3342
ARRAIZ,Valeria,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",9.0,4.2,7.35,,11.55,,,12.0,,,12.274999999999999,11.55,9.8,512
OSIPOVA,Valeriia,w,UKR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",72.0,4.7,6.866,,11.566,,,12.266,,,12.9495,11.483,11.5665,7904
RATOBILSKA,Valerija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",69.0,4.9,5.966,,10.866,,,11.59125,,,11.866666666666665,10.491,10.233,8710
Ratobilska,Valerija,w,,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",30.0,4.7,5.166,0.5,9.366,,,9.9,,,11.565999999999999,9.366,,9100
REINHARDSSON,Valgard,m,ISL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",125.0,5.0,6.3,0.1,11.2,12.188333333333333,11.588333333333333,12.533,12.411,12.388666666666666,13.822000000000001,,,8795
Reinhardsson,Valgard,m,,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",20.0,4.4,6.8,,11.2,11.2,,,12.85,,,,,9113
DUDUCHAVA,Valiko,m,GEO,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",96.0,4.7,7.133,,11.833,,,11.833,,,13.1495,,,2586
NGUYEN,Van Khanh Phong,m,VIE,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",10.0,6.0,7.966,,13.966,,,,,14.182749999999999,,,,7674
KYRLIDOU,Vasiliki,w,GRE,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",38.0,4.7,3.433,0.1,8.033,,,10.433,,,,8.033,,5691
MILLOUSI,Vasiliki,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",31.0,5.1,6.8,,11.9,,,,,,,11.5,11.2495,6964
SAWANT,Vedant,m,AUS,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",40.0,5.3,7.233,,12.533,,13.6464,,,,,,,9320
VAN POL,Vera,w,NED,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",25.0,4.9,7.6,,12.5,,,12.479,,,10.8032,12.079,13.038666666666666,10999
MANDRIOTA,Veronica,w,ITA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",34.0,4.8,8.133,,12.933,,,12.933,,,13.7,,,6436
KRITSKI,Veronika,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",43.0,4.2,6.0,0.0,10.2,,,11.725,,,12.716666666666667,10.649999999999999,11.55,5504
BETANCOURT,Victor,m,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",27.0,4.2,7.1,0.1,11.2,11.7,11.8,11.2,12.15,12.05,12.4,,,1061
MARTINEZ,Victor,m,BEL,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",12.0,5.5,8.166,,13.666,12.933,12.9495,13.065999999999999,13.3995,12.883,13.549666666666667,,,6574
Martinez,Victor,m,BEL,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",14.0,5.5,7.8,,13.3,10.35,,13.3,13.2,,,,,7395
NIEMINEN,Viivi,w,FIN,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",13.0,4.4,7.3,,11.7,,,11.0,,,12.30825,7.933,10.4,7678
HOECK,Vinzenz,m,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",89.0,4.6,7.766,,12.366,12.833,,,,14.307111111111112,,,,4023
Höck,Vinzenz,m,AUT,1-4 Jun 2023,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",1.0,6.1,8.5,,14.6,,,,,14.524999999999999,,,,4199
HOCK,Vinzenz Johann,m,AUT,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",6.0,6.1,8.433,,14.53,,,,,14.498,,,,4021
PIERAZZINI,Viola,w,ITA,9-12 Mar 2023,World Cup,final,"Baku, Azerbaijan",5.0,5.5,7.133,,12.633,,,11.466,,,,12.7495,,8327
MANSER,Violet,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",63.0,4.4,4.25,0.0,8.65,,,10.1,,,10.6,8.65,,6454
OTRESHKO,Volodymyr,m,SVK,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",68.0,4.2,7.766,,11.966,10.916,12.0165,11.433,12.6495,12.2665,13.466,,,7934
Otreshko,Volodymyr,m,SVK,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",21.0,4.4,8.45,,12.85,,13.2,,12.85,,,,,7990
SHEK,Wai Hung,m,HKG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",49.0,5.6,8.7,0.3,14.0,,,,,,14.442499999999997,,,9556
TANIGAWA,Wataru,m,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",5.0,5.7,8.566,,14.266,13.583,13.749500000000001,14.216000000000001,14.815999999999999,13.9165,14.43325,,,10250
SUN,Wei,m,CHN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",108.0,5.7,6.6,0.1,12.2,14.633,12.966,12.2,,,13.4,,,10022
TSENG,Wei,m,TPE,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",46.0,5.0,8.1,0.2,12.9,,,12.9,,,14.387333333333336,,,10747
TAY,Wei An Terry,m,SGP,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",13.0,5.5,7.7,0.4,12.8,,,12.8,,,12.95,,,10342
TSENG,Wei Sheng,m,TPE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",117.0,5.6,7.933,0.6,12.933,,,,,9.333,13.961642857142857,,,10751
SU,Weide,m,CHN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",32.0,5.7,7.5,,13.2,13.866,,13.2,,,14.6,,,9985
CONTRERAS,Wilfry,m,DOM,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",32.0,4.1,5.85,0.1,9.85,11.605333333333334,9.177666666666667,10.649666666666667,11.322000000000001,,13.125,,,1835
BINDER,Willi Leonhard,m,GER,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",66.0,5.2,6.966,0.1,12.066,12.866,12.966,12.066,12.466,12.1,13.166,,,1091
EMARD,William,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",20.0,5.7,8.4,,14.1,12.45,12.2165,13.972,13.15,13.15,9.65,,,2711
FU ALLEN,William,m,NZL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",121.0,5.1,6.533,,11.633,,9.05,11.991499999999998,11.066,12.35,12.783000000000001,,,3114
FUALLEN,William,m,NZL,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",,5.0,8.533,0.0,13.533,,12.133,13.533,11.2,,13.633,,,3124
SUNDELL,William,m,SWE,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",25.0,5.2,8.2,,13.4,,12.308250000000001,,,,12.866,,,10029
Angel,Wong Hiu Ying,w,HKG,1-4 Jun 2023,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",12.0,4.5,6.9,0.1,11.3,,,,,,,11.3,,720
HUR,Woong,m,KOR,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",40.0,4.2,7.233,,11.433,,14.433,,11.433,,,,,4183
TEILLERS,Wout,m,NED,25-28 May 2023,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",19.0,5.1,6.45,0.0,11.55,11.55,,,11.1,,,,,10344
TEILLERS,Wout Johan Alexander,m,NED,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",46.0,5.3,7.4,,12.7,12.7,,,12.533,,,,,10346
DYRMISHI,Xheni,m,AUT,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",37.0,4.7,8.166,,12.866,,12.832999999999998,,,,,,,2628
Dyrmishi,Xheni,m,AUT,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",24.0,5.2,7.05,,12.25,,12.6,,,,,,,2660
WEI,Xiaoyuan,w,CHN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",47.0,5.0,7.733,,12.733,,,12.733,,,12.9,12.566,14.244,11379
TANG,Xijing,w,CHN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",38.0,5.7,6.766,,12.466,,,13.066,,,13.0,12.466,14.333,10233
LAN,Xingyu,m,CHN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",23.0,5.5,7.966,,13.466,13.366,13.683,13.466,14.4,15.33,14.43,,,5792
PENA,Yamilet,w,DOM,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",26.0,4.5,5.75,,10.25,,,10.75,,,13.616666666666667,10.25,9.15,8143
LIU,Yang,m,CHN,1-4 Mar 2023,World Cup,final,"Doha, Qatar",1.0,6.4,8.966,,15.366,,,,,15.349499999999999,,,,6084
RAMSAHAI,Yazz,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",58.0,5.6,7.9,0.4,13.1,11.2995,11.3,12.983,,12.7,14.350000000000001,,,8669
Ramsahai,Yazz,m,,8-11 Jun 2023,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",17.0,4.8,8.4,,13.2,6.05,,13.2,,12.25,,,,9093
